ds,y
2021-07-22,114.93381477677524
2021-07-23,117.1273494614993
2021-07-24,112.97042055393418
2021-07-25,110.42908413064204
2021-07-26,113.46445592749613
2021-07-27,114.97599685560311
2021-07-28,115.97378033148033
2021-07-29,115.34411310913228
2021-07-30,116.81682516986724
2021-07-31,113.74820571161743
2021-08-01,110.87048500355183
2021-08-02,114.2394256700309
2021-08-03,112.0822683869278
2021-08-04,113.61857563401142
2021-08-05,115.3238496864371
2021-08-06,114.54738780677665
2021-08-07,112.25633183785564
2021-08-08,109.78690679929385
2021-08-09,111.13845774488449
2021-08-10,110.96267891002131
2021-08-11,117.23708303189687
2021-08-12,115.41532662917783
2021-08-13,115.4811060683837
2021-08-14,111.60764135648198
2021-08-15,110.0492340722361
2021-08-16,110.69375523304853
2021-08-17,112.75393651363403
2021-08-18,115.29182747613723
2021-08-19,116.80277248467611
2021-08-20,113.38487475233747
2021-08-21,111.45668306292455
2021-08-22,108.54406688529598
2021-08-23,111.32903267183727
2021-08-24,110.41296387448348
2021-08-25,116.38999395809155
2021-08-26,114.12553862031297
2021-08-27,110.33677994914643
2021-08-28,109.99452249500492
2021-08-29,107.0828364870665
2021-08-30,109.87233217912907
2021-08-31,109.90809922454315
2021-09-01,112.4959652597374
2021-09-02,110.84549207944143
2021-09-03,111.31607243539315
2021-09-04,105.69588383383433
2021-09-05,105.27582503340588
2021-09-06,109.31735787916978
2021-09-07,111.64937825727831
2021-09-08,113.40550799957917
2021-09-09,111.85001780885808
2021-09-10,111.56239500358006
2021-09-11,108.98462854118206
2021-09-12,105.5915036974422
2021-09-13,110.1283836459844
2021-09-14,111.50258181323082
2021-09-15,112.17117132365092
2021-09-16,113.09566203741196
2021-09-17,111.72105680466701
2021-09-18,105.72172805296658
2021-09-19,106.77246241284978
2021-09-20,106.68446374239518
2021-09-21,108.53832895401696
2021-09-22,111.95533897371715
2021-09-23,115.6464647386532
2021-09-24,112.28465101222713
2021-09-25,107.86283506612197
2021-09-26,107.9578055034255
2021-09-27,109.782660300092
2021-09-28,111.42442918500366
2021-09-29,112.48372971960374
2021-09-30,112.01743590385736
2021-10-01,112.42926939436424
2021-10-02,109.38904501717133
2021-10-03,108.54161822203707
2021-10-04,108.75697744780675
2021-10-05,111.75310161611282
2021-10-06,111.75342612942985
2021-10-07,115.1466213418525
2021-10-08,111.881704762493
2021-10-09,112.13574218553329
2021-10-10,106.40971874147063
2021-10-11,110.67344469154256
2021-10-12,110.76148805259683
2021-10-13,111.88552820921153
2021-10-14,112.77155546036094
2021-10-15,111.45206076828798
2021-10-16,110.02673724199327
2021-10-17,108.61568485554032
2021-10-18,107.61710047803845
2021-10-19,110.85638247809004
2021-10-20,116.52440892317175
2021-10-21,116.55701157357147
2021-10-22,113.07524712544325
2021-10-23,109.95543768133896
2021-10-24,108.539078126013
2021-10-25,109.94506762931115
2021-10-26,109.92528589944244
2021-10-27,113.51079292828744
2021-10-28,112.06783708970755
2021-10-29,113.6436371140498
2021-10-30,111.51214837449393
2021-10-31,108.29590581227126
2021-11-01,112.06600318794646
2021-11-02,110.31947676509306
2021-11-03,112.41719875235073
2021-11-04,115.6423763775136
2021-11-05,115.36834137834975
2021-11-06,113.83786217710279
2021-11-07,109.12051335760796
2021-11-08,112.12854481129509
2021-11-09,112.92301241311763
2021-11-10,115.19441731308534
2021-11-11,117.48752605673057
2021-11-12,115.6490440775829
2021-11-13,109.83655970788368
2021-11-14,112.92891735423991
2021-11-15,113.50179098956434
2021-11-16,112.97919363270303
2021-11-17,116.99922252629264
2021-11-18,117.87039645770233
2021-11-19,116.04379668528708
2021-11-20,112.37257850968574
2021-11-21,110.71796852831005
2021-11-22,112.41877022516793
2021-11-23,116.715967191791
2021-11-24,118.27387591260072
2021-11-25,117.63974045226479
2021-11-26,117.8897230819222
2021-11-27,110.01741151587765
2021-11-28,114.55325979600916
2021-11-29,110.96447131506815
2021-11-30,115.54209679626751
2021-12-01,116.9195066512833
2021-12-02,117.40553074172517
2021-12-03,119.63636195950103
2021-12-04,114.76237345850505
2021-12-05,114.53401404445843
2021-12-06,114.69794627419994
2021-12-07,118.00543081142189
2021-12-08,119.92786700728749
2021-12-09,118.64588090953475
2021-12-10,120.62121148839026
2021-12-11,115.96353000831145
2021-12-12,112.927849559642
2021-12-13,115.38251513764153
2021-12-14,120.80493619481081
2021-12-15,122.35912733577652
2021-12-16,121.32545048114604
2021-12-17,119.88754625461625
2021-12-18,117.51255726110335
2021-12-19,119.67457218731305
2021-12-20,117.89985941687476
2021-12-21,120.50632396027318
2021-12-22,123.94153603380111
2021-12-23,123.52343279376085
2021-12-24,121.3438459670605
2021-12-25,119.02526797132496
2021-12-26,117.78028716587566
2021-12-27,118.60246604379917
2021-12-28,122.286800744382
2021-12-29,123.81052304840371
2021-12-30,125.60274690384627
